# timesteps,(%) wins,(%) losses,(%) draws,(%) invalid
396000, 47.0, 13.0, 0.0, 40.0
397000, 37.0, 12.0, 0.0, 51.0
398000, 51.0, 13.0, 0.0, 36.0
399000, 49.0, 13.0, 0.0, 38.0
400000, 46.0, 16.0, 0.0, 38.0
401000, 47.0, 22.0, 0.0, 31.0
402000, 47.0, 21.0, 0.0, 32.0
403000, 37.0, 25.0, 0.0, 38.0
404000, 48.0, 14.0, 0.0, 38.0
405000, 34.0, 14.0, 0.0, 52.0
406000, 33.0, 20.0, 0.0, 47.0
407000, 43.0, 14.0, 0.0, 43.0
408000, 44.0, 27.0, 0.0, 29.0
409000, 49.0, 11.0, 0.0, 40.0
410000, 40.0, 19.0, 0.0, 41.0
411000, 51.0, 12.0, 0.0, 37.0
412000, 44.0, 20.0, 0.0, 36.0
413000, 54.0, 10.0, 0.0, 36.0
414000, 42.0, 19.0, 0.0, 39.0
415000, 38.0, 11.0, 0.0, 51.0
416000, 43.0, 16.0, 0.0, 41.0
417000, 40.0, 12.0, 0.0, 48.0
418000, 36.0, 18.0, 0.0, 46.0
419000, 44.0, 10.0, 0.0, 46.0
420000, 43.0, 10.0, 0.0, 47.0
421000, 53.0, 14.0, 0.0, 33.0
422000, 37.0, 15.0, 0.0, 48.0
423000, 42.0, 19.0, 0.0, 39.0
424000, 46.0, 10.0, 0.0, 44.0
425000, 35.0, 11.0, 0.0, 54.0
426000, 43.0, 19.0, 0.0, 38.0
427000, 53.0, 14.0, 0.0, 33.0
428000, 45.0, 21.0, 0.0, 34.0
429000, 59.0, 13.0, 0.0, 28.0
430000, 40.0, 10.0, 0.0, 50.0
431000, 47.0, 21.0, 0.0, 32.0
432000, 40.0, 13.0, 0.0, 47.0
433000, 46.0, 13.0, 0.0, 41.0
434000, 48.0, 13.0, 0.0, 39.0
435000, 40.0, 21.0, 0.0, 39.0
436000, 46.0, 14.0, 0.0, 40.0
437000, 54.0, 16.0, 0.0, 30.0
438000, 41.0, 14.0, 0.0, 45.0
439000, 50.0, 11.0, 0.0, 39.0
440000, 37.0, 16.0, 0.0, 47.0
441000, 50.0, 17.0, 0.0, 33.0
442000, 47.0, 17.0, 0.0, 36.0
443000, 39.0, 18.0, 1.0, 42.0
444000, 45.0, 12.0, 0.0, 43.0
445000, 48.0, 17.0, 0.0, 35.0
446000, 46.0, 9.0, 0.0, 45.0
447000, 38.0, 16.0, 0.0, 46.0
448000, 42.0, 14.0, 0.0, 44.0
449000, 44.0, 13.0, 0.0, 43.0
450000, 50.0, 6.0, 0.0, 44.0
451000, 45.0, 11.0, 0.0, 44.0
452000, 45.0, 15.0, 0.0, 40.0
453000, 48.0, 16.0, 0.0, 36.0
454000, 53.0, 8.0, 0.0, 39.0
455000, 49.0, 12.0, 0.0, 39.0
456000, 42.0, 20.0, 0.0, 38.0
457000, 39.0, 13.0, 0.0, 48.0
458000, 39.0, 16.0, 0.0, 45.0
459000, 51.0, 7.0, 0.0, 42.0
460000, 41.0, 12.0, 0.0, 47.0
461000, 48.0, 16.0, 0.0, 36.0
462000, 39.0, 15.0, 0.0, 46.0
463000, 40.0, 11.0, 0.0, 49.0
464000, 42.0, 14.0, 0.0, 44.0
465000, 44.0, 15.0, 0.0, 41.0
466000, 46.0, 12.0, 0.0, 42.0
467000, 44.0, 11.0, 0.0, 45.0
468000, 40.0, 13.0, 0.0, 47.0
469000, 39.0, 12.0, 0.0, 49.0
470000, 54.0, 8.0, 0.0, 38.0
471000, 44.0, 14.0, 0.0, 42.0
472000, 46.0, 10.0, 0.0, 44.0
473000, 36.0, 11.0, 0.0, 53.0
474000, 47.0, 13.0, 0.0, 40.0
475000, 43.0, 12.0, 0.0, 45.0
476000, 52.0, 11.0, 0.0, 37.0
477000, 43.0, 17.0, 0.0, 40.0
478000, 40.0, 15.0, 0.0, 45.0
479000, 41.0, 16.0, 0.0, 43.0
480000, 47.0, 15.0, 0.0, 38.0
481000, 41.0, 13.0, 0.0, 46.0
482000, 49.0, 13.0, 0.0, 38.0
483000, 44.0, 17.0, 0.0, 39.0
484000, 49.0, 16.0, 0.0, 35.0
485000, 39.0, 9.0, 0.0, 52.0
486000, 46.0, 17.0, 0.0, 37.0
487000, 40.0, 18.0, 0.0, 42.0
488000, 41.0, 17.0, 0.0, 42.0
489000, 49.0, 15.0, 0.0, 36.0
490000, 44.0, 15.0, 0.0, 41.0
491000, 50.0, 11.0, 0.0, 39.0
492000, 37.0, 17.0, 0.0, 46.0
493000, 46.0, 14.0, 0.0, 40.0
494000, 51.0, 15.0, 0.0, 34.0
495000, 50.0, 14.0, 0.0, 36.0
496000, 46.0, 9.0, 0.0, 45.0
497000, 50.0, 12.0, 0.0, 38.0
498000, 53.0, 10.0, 0.0, 37.0
499000, 39.0, 19.0, 0.0, 42.0
500000, 48.0, 12.0, 0.0, 40.0
501000, 43.0, 19.0, 0.0, 38.0
502000, 52.0, 14.0, 0.0, 34.0
503000, 47.0, 16.0, 0.0, 37.0
504000, 48.0, 12.0, 0.0, 40.0
505000, 47.0, 17.0, 0.0, 36.0
506000, 50.0, 17.0, 0.0, 33.0
507000, 41.0, 12.0, 0.0, 47.0
508000, 42.0, 10.0, 0.0, 48.0
509000, 45.0, 21.0, 0.0, 34.0
510000, 43.0, 23.0, 0.0, 34.0
511000, 46.0, 11.0, 0.0, 43.0
512000, 41.0, 13.0, 0.0, 46.0
513000, 46.0, 17.0, 0.0, 37.0
514000, 46.0, 13.0, 0.0, 41.0
515000, 48.0, 16.0, 0.0, 36.0
516000, 48.0, 16.0, 0.0, 36.0
517000, 45.0, 15.0, 0.0, 40.0
518000, 45.0, 11.0, 0.0, 44.0
519000, 48.0, 16.0, 0.0, 36.0
520000, 43.0, 7.0, 0.0, 50.0
521000, 48.0, 5.0, 0.0, 47.0
522000, 45.0, 18.0, 0.0, 37.0
523000, 38.0, 22.0, 0.0, 40.0
524000, 48.0, 14.0, 0.0, 38.0
525000, 53.0, 11.0, 0.0, 36.0
526000, 44.0, 10.0, 0.0, 46.0
527000, 54.0, 15.0, 0.0, 31.0
528000, 46.0, 11.0, 0.0, 43.0
529000, 43.0, 15.0, 0.0, 42.0
530000, 47.0, 14.0, 0.0, 39.0
531000, 37.0, 17.0, 0.0, 46.0
532000, 40.0, 16.0, 0.0, 44.0
533000, 50.0, 15.0, 0.0, 35.0
534000, 51.0, 18.0, 0.0, 31.0
535000, 40.0, 15.0, 0.0, 45.0
536000, 48.0, 12.0, 0.0, 40.0
537000, 39.0, 15.0, 0.0, 46.0
538000, 41.0, 14.0, 0.0, 45.0
539000, 45.0, 13.0, 0.0, 42.0
540000, 50.0, 15.0, 0.0, 35.0
541000, 40.0, 22.0, 0.0, 38.0
542000, 42.0, 18.0, 0.0, 40.0
543000, 43.0, 15.0, 0.0, 42.0
544000, 47.0, 15.0, 0.0, 38.0
545000, 44.0, 14.0, 0.0, 42.0
546000, 49.0, 16.0, 0.0, 35.0
547000, 49.0, 14.0, 0.0, 37.0
548000, 43.0, 24.0, 0.0, 33.0
549000, 45.0, 15.0, 0.0, 40.0
550000, 48.0, 23.0, 0.0, 29.0
551000, 41.0, 21.0, 0.0, 38.0
552000, 51.0, 10.0, 0.0, 39.0
553000, 46.0, 19.0, 0.0, 35.0
554000, 40.0, 18.0, 0.0, 42.0
555000, 40.0, 19.0, 0.0, 41.0
556000, 48.0, 15.0, 0.0, 37.0
557000, 49.0, 14.0, 1.0, 36.0
558000, 50.0, 16.0, 0.0, 34.0
559000, 55.0, 8.0, 0.0, 37.0
560000, 57.0, 8.0, 0.0, 35.0
561000, 52.0, 11.0, 0.0, 37.0
562000, 43.0, 18.0, 0.0, 39.0
563000, 53.0, 16.0, 0.0, 31.0
564000, 42.0, 22.0, 0.0, 36.0
565000, 51.0, 15.0, 0.0, 34.0
